dataset_label,department_label,course_code,subject,number,section,title,description,prerequisites,corequisites,restrictions,notes,delivery,source_file
business,business,FNCE 3P93,FNCE,3P93,FINANCE COURSES,Corporate Finance II,"Capital structure and dividend policy. Analysis of long and short term financing decisions. Introduction to options and futures, mergers and acquisitions.",,,"open to BAcc, BBA, BBE, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors. In Spring Session open to BAcc Co-op majors until date specified in Registration guide. In Winter Term open to BAcc, BAcc Co-op, BBA Co-op, EBS Double Degree, Data Sciences and Analytics majors ( DASA / DAFA ) and BBE Co-op majors until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 3P95,FNCE,3P95,FINANCE COURSES,Personal Financial Planning,"Tools and techniques of developing comprehensive personal financial plans. Topics include financial analysis of client goals, assessing wealth and the capacity to accomplish goals, debt management strategies, personal portfolio management, tax management strategies, risk management and insurance, financial strategies in retirement, and estate planning emphasizing wills, trusts and estate freezing.",,,"open to BBA students approved to the Finance concentration and BBE Financial Economics option students until date specified in Registration guide. After that date open to BAcc, BBA, BBE, BCB and combined Business majors.",,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 3P93,FNCE,3P93,FINANCE COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 3P96,FNCE,3P96,FINANCE COURSES,Financial Theory,Theoretical foundations of finance and their implications for the financial decision making of both individuals and corporations. Decisions involving the valuation of fixed assets and marketable securities under conditions of certainty and uncertainty and in the context of perfect and imperfect capital markets.,,,"open to BBA students approved to the Finance concentration, General Management concentration, International Business concentration, Data Sciences and Analytics majors ( DASA / DAFA ) and BBE Financial Economics option students until date specified in Registration guide. After that date open to BAcc, BBA, BBE, BCB and combined Business majors.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 3P93,FNCE,3P93,FINANCE COURSES,(minimum 60 percent);,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4F90,FNCE,4F90,FINANCE COURSES,Research Topic,Directed intensive study and research under the supervision of a faculty member in an area in which the student has shown particular competence.,,,"open to BBA, BBE and combined Business majors with a minimum of 13.5 overall credits and permission of the Chair and supervising faculty member.","topic to be chosen in consultation with the supervising faculty member. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P02,FNCE,4P02,FINANCE COURSES,Corporate Financial Policy,,,,,,Case discussions to develop and apply understanding of material in,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 2P91,FNCE,2P91,FINANCE COURSES,and,3P93 to situations encountered in business decision settings.,,,"open to BBA students approved to the Finance concentration and BBE Financial Economics option students until date specified in Registration guide. After that date open to BAcc, BBA, BBE, BCB and combined Business majors.",,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 3P96,FNCE,3P96,FINANCE COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. *FNCE 4P03 Financial Analysis (also offered as",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 4P03,ACTG,4P03,FINANCE COURSES,),"Importance and use of financial statement information in areas such as analysis of credit, equity investment, industry and competitors, analysis of mergers and acquisitions and the firm's strategy in communicating information to capital markets.",,,"open to BBA students approved to the Finance concentration, General Management concentration, BAcc and BBE Financial Economics option students until date specified in Registration guide.",,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P04,FNCE,4P04,FINANCE COURSES,Investment Analysis and Portfolio Management,"Examination of the investment/asset allocation decision for the individual and institutional investors. Discussion of the main asset pricing models and market efficiency tests. Theoretical and practical valuation models of common stocks, preferred stocks, mutual funds and pension funds. Use of different instruments in various investment strategies such as investment, speculation, hedging and arbitrage. Techniques used by analysts to pick investments such as fundamental analysis, technical analysis and quantitative analysis.",,,"open to BBA students approved to the Finance concentration, Data Sciences and Analytics majors ( DASA / DAFA ) and BBE Financial Economics option students until date specified in Registration guide. After that date open to BAcc, BBA, BBE, BCB and combined Business majors.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P05,FNCE,4P05,FINANCE COURSES,International Finance,"Overview of the international financial environment, the theoretical and practical aspects of the various international financial markets and the impact of the international environment on the financial decision making of the individual and the firm.",,,"open to BBA students approved to the Finance concentration, General Management concentration, International Business concentration and BBE Financial Economics option students until date specified in Registration guide. After that date open to BAcc, BBA, BBE, BCB and combined Business majors.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 3P93,FNCE,3P93,FINANCE COURSES,or,3P96 .,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P08,FNCE,4P08,FINANCE COURSES,Management of Financial Institutions,"Organizational structure and operating practices; self-regulation, government and international regulation of financial institutions; managerial aspects associated with savings, credit liquidity, assets, liabilities and capital problems, financial planning, strategy formulation and performance evaluation. Growth of financial services on a global basis.",,,"open to BBA students approved to the Finance concentration and BBE Financial Economics option students until date specified in Registration guide. After that date open to BAcc, BBA, BBE, BCB and combined Business majors.",,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P09,FNCE,4P09,FINANCE COURSES,Portfolio Management,"Utility theory and stochastic dominance, the efficient formation of portfolios in mean/variance framework under various assumptions, application of asset pricing models to portfolio management, the evaluation of portfolio performance and current topics in portfolio management. Students will employ computer software in the management of stock and fixed income portfolios.",,,"open to BBA and BBA Co-op students approved to the Finance concentration and BBE Financial Economics option students until date specified in Registration guide. After that date open to BAcc, BBA, BBE, BCB and combined Business majors.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 3P96,FNCE,3P96,FINANCE COURSES,and,4P04 .,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P15,FNCE,4P15,FINANCE COURSES,Advanced Topics in Financial Theory,"Theoretical concepts are extended to include capital structure, dividend policy, leasing and mergers. May include computer applications of theory to empirical data.",,,"open to BBA students approved to the Finance concentration and BBE Financial Economics option students until date specified in Registration guide. After that date open to BAcc, BBA, BBE , BCB and combined Business majors.",,"Lectures, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P16,FNCE,4P16,FINANCE COURSES,Derivatives I,Introduction to options and futures markets. Pricing principles and theory of these derivative securities as they apply to various trading and hedging strategies.,,,"open to BBA students approved to the Finance concentration, Data Sciences and Analytics majors ( DASA / DAFA ) and BBE Financial Economics option students until date specified in Registration guide. After that date open to BAcc, BBA, BBE, BCB and combined Business majors.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P17,FNCE,4P17,FINANCE COURSES,Derivatives II,Further refinements in the theory of derivative securities and its application to options and futures markets.,,,"open to BBA students approved to the Finance concentration and BBE Financial Economics option students until date specified in Registration guide. After that date open to BAcc, BBA, BBE, BCB and combined Business majors.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P16,FNCE,4P16,FINANCE COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P18,FNCE,4P18,FINANCE COURSES,Fixed Income Securities,Analysis of the bond markets concentrating on fixed income and fixed income derivatives markets. Risks and returns associated with investments in the markets and on how these instruments can be optimally allocated to yield successful portfolio performance.,,,"open to BBA students approved to the Finance concentration and BBE Financial Economics option students until date specified in Registration guide. After that date open to BAcc, BBA, BBE, BCB and combined Business majors.",,"Lectures, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P19,FNCE,4P19,FINANCE COURSES,Fintech with Blockchain and Cryptocurrencies,"Topics include cryptocurrencies, blockchains, smart contracts and their implications in the FinTech area to the financial world. Implications to cryptofinance cover investment products, derivatives, portfolio management and initial coin offerings.",,,"open to BBA students approved to the Finance concentration until date specified in Registration guide. After that date open to BAcc, BBA, BCB and combined Business majors.",,"Lectures, article discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P20,FNCE,4P20,FINANCE COURSES,Financial Modeling and Analytics,"Introduction to state-of-the-art practices in financial modeling and analytics, with primary applications in corporate valuation and investments. The course will be taught in lab sessions with the focus on ""hands‐on"" learning of financial models and analytical tools. The lab sessions are designed to implement financial models using Excel & VBA based on prior knowledge in corporate finance and investment theory.",,,"open to BBA students approved to the Finance concentration until date specified in Registration guide. After that date open to BAcc, BBA, BCB and combined Business majors.",,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 1P97,ITIS,1P97,FINANCE COURSES,",",,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 4P91,FNCE,4P91,FINANCE COURSES,Research Topic,Directed intensive study or research under the supervision of a faculty member in an area in which the student has shown particular competence.,,,"open to BAcc, BBA, BBE, BCB and combined Business majors with a minimum of 13.5 overall credits and permission of the Chair and supervising faculty. open to BAcc, BBA, BBE and combined Business majors.","to be chosen in consultation with the supervising faculty member. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. FNCE 4V90-4V99 Topics in Finance Courses in specialized areas within the discipline. this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 1P97,ITIS,1P97,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,Data Analysis and Business Modelling,"Process of transforming input data into useful information for effective business decision making. The use of data and information to better understand the customers and the markets. Hands-on experience with computer software tools in data analysis, model development and solution analysis.",,,"open to BAcc, BBA, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors. In Fall Term open to BAcc, Data Sciences and Analytics majors ( DASA / DAFA ) until date specified in Registration guide. In Winter Term open to BBA, BBA Co-op, Data Sciences and Analytics majors ( DASA / DAFA ) and EBS Double Degree majors until date specified in Registration guide.","this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.","Lectures, lab, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 2P51,ITIS,2P51,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,Introduction to Information Systems,"Information systems and technology and its interactions with functional areas. Topics include information systems concepts, data management, the internet and applications, organizational information systems, and cultural, legal, security and ethical issues in the information age.",,,"not open to BAcc, BBA, BCB, and combined Business majors.","this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in","Lectures, case discussions, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 2P91,ITIS,2P91,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 2P91,ITIS,2P91,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,Management of Information Systems and Technology,"Value and uses of information systems for business operation and management decision making for strategic advantage. Applications to business including intranet, extranet and e-commerce. Analysis, design, implementation and maintenance of information systems and the management challenges of information technology.",,,"open to BBA and Data Sciences and Analytics majors ( DASA / DAFA ) until the date specified in Registration guide. After that date open to BBA and BAcc majors. In Fall Term open to BBA Co-op, Data Sciences and Analytics majors ( DASA / DAFA ) and EBS Double Degree majors until date specified in Registration guide.",,"Lectures, discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 1P97,ITIS,1P97,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 2P51,ITIS,2P51,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,.,*ITIS 3P31 Data Visualization and Intelligence (also offered as,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 1P97,ITIS,1P97,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,",",STAT ( MATH ) 1P98 or ( MATH ) 2P82,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 3P98,ITIS,3P98,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,or,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 3P91,ITIS,3P91,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,Quantitative Methods for Information Systems,"Multivariate data analysis and quantitative methods in information systems and their application to business decision making. SPSS and/or other relevant statistical software to generate solution output. Topics include data preparation, data testing and transformation, multiple regression, principal components analysis, common factor analysis, multiple discriminant analysis, multiple and logistic regression and multivariate analysis of variance. Introduction to structural equation modelling, hierarchical linear modelling, canonical correlation or multidimensional scaling.",,,"open to BAcc, BBA, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors.",,"Lectures, lab, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 2P91,ITIS,2P91,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,or,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P97,ACTG,3P97,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,;,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 3P92,ITIS,3P92,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,Information Assurance,"Concepts, terminologies, models and practices related to confidentiality, integrity and availability of information. Security investigation and analysis, technical, legal, socio-political, and managerial issues related to information security and privacy, security threats, risk management, identification and prioritization of information assets, information security strategy and architecture, continuity planning, physical security, personnel security, and technologies and techniques in information security.",,,"open to BAcc, BBA, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors.",,"Lectures, lab, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 3P97,ACTG,3P97,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 4P27,ITIS,4P27,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 3P98,ITIS,3P98,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,Fundamentals of Database Design and Management,"Role of databases in organizations. Business requirement analysis and use of tools and techniques for designing and administering a new database. Conceptual data modelling and emphasis on the relational database model. Application of concepts using current commercial systems. Database manipulation using SQL and other query mechanisms. Transaction management, maintenance, reliability and security. Database trends and emerging technologies.",,,"open to BAcc, BBA, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors.",,"Lectures, lab, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 4F90,ITIS,4F90,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,Research Topic,Directed intensive study and research under the supervision of a faculty member in an area in which the student has shown particular competence.,,,"open to BBA, BBE, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors with a minimum of 13.5 overall credits and permission of the Chair and supervising faculty member.","topic to be chosen in consultation with the supervising faculty member. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 4P21,ITIS,4P21,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,Introduction to Business Analytics,"Foundations, functionalities and applications of data mining. Data mining languages and systems, data characterization, generalization and comparison, classification and prediction, association rule mining, and clustering.",,,"open to BAcc, BBA, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors.",,"Lectures, lab, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 4P22,ITIS,4P22,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,e-Business Applications,Architecture of e-commerce applications and communications infrastructure supporting e-business. Managing e-business practices and strategic deployment of e-business for global competitive advantage.,,,"open to BAcc, BBA, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors.",,"Lectures, lab, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 4P23,ITIS,4P23,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,Advanced Business Analytics,"Advanced concepts, techniques, and applications of business intelligence and business analytics; Advanced enterprise reporting; Association rule mining; Sequence analysis; Text analytics; Application of text analytics; Clustering and classification techniques using textual data.",,,,,"Lectures, lab, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 4P21,ITIS,4P21,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,"Note: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 4P25,ITIS,4P25,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,Systems Analysis and Design,"System development life cycle and design strategies. Feasibility study, process modelling and data modelling. System prototyping, implementation, operation and maintenance and security. User involvement and training. Measurement and evaluation of system performance and emerging trends.",,,"open to BAcc, BBA, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors.",,"Lectures, lab, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OPER 4P26,OPER,4P26,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,),"Supply chain modelling and performance. Managing material, information and financial flows. Enabling roles of the Internet, technology and information. Design of supply chain networks, applications of ERP, e-commerce and e-procurement technologies and decision support systems in managing supply chains. Business process outsourcing and strategic partnerships.",,,"open to BAcc, BBA, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors.",,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OPER 2P91,OPER,2P91,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ITIS 4P91,ITIS,4P91,INFORMATION TECHNOLOGY INFORMATION SYSTEMS COURSES,Research Topic,Directed study or research under the supervision of a faculty member in an area of demonstrated student competence.,,,"open to BBA, BBE, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined business majors with a minimum of 13.5 overall credits and permission of the Chair and supervising faculty member. open to BAcc, BBA, BBE, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors until date specified in Registration guide. Students must have a minimum of 13.5 overall credits.","topic to be chosen in consultation with the supervising faculty member. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. ITIS 4V90-4V99 Topics in Information Systems Courses in specialized areas within the discipline.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 1P93,MGMT,1P93,MANAGEMENT COURSES,Principles of Business,"Issues relating to managing businesses in Canada. The definition and interaction of the core functional areas of business, the legal environment and ethical issues.",,,"open to BBA, BCB, BCMN , STAC , SPMA , Data Sciences and Analytics majors ( DASA / DAFA ), combined Business majors and Management minors. In Fall Term open to BBA, BBA Co-op, EBS Double Degree, BCB, Data Sciences and Analytics majors ( DASA / DAFA ) and combined Business majors until date specified in the Registration Guide.","BAcc students with less than 10.0 credits may register. Contact Department. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in","Lectures, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 1P51,MGMT,1P51,MANAGEMENT COURSES,and,1P52 .,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 1P96,MGMT,1P96,MANAGEMENT COURSES,Principles of Communication in the Business Environment,"Skill-based introduction to business problem solving. Structured case study analysis in major functional areas of business to develop critical reasoning teamwork, professionalism, report writing and business presentation skills.",,,"open to BBA, BCB and combined Business majors until the date specified in Registration guide. After that date open to BAcc, BBA, BBA Co-op, EBS Double Degree, BCB and combined Business majors. In Fall Term, open to BAcc, BBA, BCB and combined Business majors with a minimum of 2.0 overall credits.","this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.","Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 3P98,MGMT,3P98,MANAGEMENT COURSES,International Business,"Global business environment; development, implementation and evaluation of international business strategies; international opportunities and constraints facing Canadian businesses.",,,open to BAcc and BBA majors with a minimum of 8.5 overall credits. In Fall Term open to BBA Co-op and EBS Double Degree majors until date specified in Registration guide.,,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ACTG 2P31,ACTG,2P31,MANAGEMENT COURSES,", or",,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 1P93,MGMT,1P93,MANAGEMENT COURSES,and,1P96 .,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 3P99,MGMT,3P99,MANAGEMENT COURSES,Business Case Analysis and Action,"Business case analysis in major functional areas of business, with recommended implementable and defensible strategies. Focus on producing and communicating deliverables that reflect those commonly used in business today.",,,"open to BAcc, BBA and combined Business majors with a minimum of 10.00 overall credits.","this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. MGMT 3V90-3V99 Topics in Management I Courses in specialized areas within the discipline.","Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 4F90,MGMT,4F90,MANAGEMENT COURSES,Research Topic,Directed intensive study and research under the supervision of a faculty member in an area in which the student has shown particular competence.,,,"open to BBA, BBE, BCB and combined Business majors with a minimum of 13.5 overall credits and permission of the Chair and supervising faculty member.","topic to be chosen in consultation with the supervising faculty member. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 4P35,MGMT,4P35,MANAGEMENT COURSES,Export Strategy and Management,"Techniques required to do business overseas. Concepts, processes and theories associated with the development and management of export markets. Investigation, analysis and reporting on various export marketing management issues.",,,open to BAcc and BBA students.,,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 3P98,MGMT,3P98,MANAGEMENT COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 4P36,MGMT,4P36,MANAGEMENT COURSES,Business in Developing Countries,"Political, business/economics, legal and social/cultural institutions in developing countries. Designed to recognize and contend with the unique developing country environment.",,,"open to BAcc, BBA and combined Business majors.",,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 4P90,MGMT,4P90,MANAGEMENT COURSES,Business Strategy,Industry analysis and competitive strategy emphasizing integration of functional area strategies and positioning with regard to market opportunities.,,,"open to BAcc, BBA and combined majors with a minimum of 14.00 overall credits. In Spring Session open to BAcc non Co-op, BBA non Co-op and combined Business majors until the date specified in Registration guide. After that open to BAcc, BBA and combined Business majors. Students must have a minimum of 15.5 overall credits. In Fall Term, open to BAcc Co-op, BBA Co-op and EBS Double Degree majors until date specified in Registration guide.",,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,FNCE 3P93,FNCE,3P93,MANAGEMENT COURSES,",",,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MKTG 2P91,MKTG,2P91,MANAGEMENT COURSES,",",,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OPER 2P91,OPER,2P91,MANAGEMENT COURSES,and,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OBHR 2P91,OBHR,2P91,MANAGEMENT COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 4P91,MGMT,4P91,MANAGEMENT COURSES,Research Topic,Directed study or research under the supervision of a faculty member in an area in which the student has shown particular competence.,,,"open to BBA, BBE and combined Business majors with a minimum of 13.5 overall credits and permission of the Chair and supervising faculty.","to be chosen in consultation with the supervising faculty member. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 4P94,MGMT,4P94,MANAGEMENT COURSES,Transnational Business Management,Multinational firms' operation in a global economy. Motivations and mentalities of internationalization; creation of layers of competitive advantage over multinational markets; alliance and knowledge management.,,,"open to BAcc, BBA and combined Business majors with a minimum of 10.0 overall credits.",,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 4P96,MGMT,4P96,MANAGEMENT COURSES,Business and Society,"Global forces that shape the context in which business takes place. Theoretical perspectives for linking business and its political, social and natural environment; potential sources of strategic and competitive advantage resulting from good corporate citizenship, problems associated with poor corporate citizenship.",,,"open to BAcc, BBA and combined majors with a minimum of 14.0 overall credits.",,"lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 4P97,MGMT,4P97,MANAGEMENT COURSES,Advanced Topics in Business and Society,"Topics may include neoclassical economics and the social role of business, environmentalism and the greening of business, social issues relating to downsizing, automation and the future of work, corporate philanthropy, employment equity and pay equity, the relation of business and government.",,,,,"Seminar, case discussion, student presentations, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,ETHC 3P82,ETHC,3P82,MANAGEMENT COURSES,.,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Business-2.html
business,business,MGMT 4P99,MGMT,4P99,MANAGEMENT COURSES,Management Consulting,"Theoretical perspectives and approaches, conditions for successful intervention, establishing and managing the client relationship, triggering and managing change, politics and group processes, effective communication and ethics.",,,"open to BAcc, BBA and combined Business majors with a minimum of 14.0 overall credits.",,"Lectures, case discussion, 3 hours per week.",2024-2025-Undergraduate-Calendar-Business-2.html
business,business,OBHR 2P91,OBHR,2P91,MANAGEMENT COURSES,and,,,,,,,2024-2025-Undergraduate-Calendar-Business-2.html
